Checker,Path,Line,Column,Message,tool,checker,rule
shadowFunction,auxil/broker/include/broker/data.hh,214,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
passedByValue,auxil/broker/include/broker/endpoint_info.hh,25,38,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
passedByValue,auxil/broker/include/broker/endpoint_info.hh,29,29,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
passedByValue,auxil/broker/include/broker/endpoint_info.hh,33,29,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
passedByValue,auxil/broker/include/broker/endpoint_info.hh,38,29,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
passedByValue,auxil/broker/include/broker/endpoint_info.hh,43,29,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
noValidConfiguration,auxil/broker/caf/libcaf_core/src/detail/local_group_module.cpp,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
templateRecursion,auxil/spicy/spicy/hilti/runtime/include/hilti/rt/3rdparty/SafeInt/SafeInt.hpp,5837,107,"TemplateSimplifier: max template recursion (100) reached for template 'GetCastMethod<detail :: SafeIntException>'. You might want to limit Cppcheck recursion.",cppcheck,templateRecursion,NONE
templateRecursion,auxil/spicy/spicy/hilti/runtime/include/hilti/rt/3rdparty/SafeInt/SafeInt.hpp,1140,27,"TemplateSimplifier: max template recursion (100) reached for template 'type_compare<wchar_t>'. You might want to limit Cppcheck recursion.",cppcheck,templateRecursion,NONE
noValidConfiguration,auxil/broker/src/detail/sqlite_backend.cc,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
noValidConfiguration,auxil/broker/caf/libcaf_io/src/io/middleman.cpp,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
variableScope,auxil/c-ares/src/lib/ares_platform.c,10997,7,"The scope of the variable 'i' can be reduced.",cppcheck,variableScope,DCL19-C
noValidConfiguration,auxil/spicy/spicy/hilti/runtime/src/library.cc,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
variableScope,auxil/spicy/spicy/3rdparty/libb64/src/cencode.c,85,7,"The scope of the variable 'fragment' can be reduced.",cppcheck,variableScope,DCL19-C
noValidConfiguration,auxil/broker/tests/cpp/store.cc,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
noValidConfiguration,auxil/broker/caf/libcaf_io/src/io/basp/message_queue.cpp,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
noValidConfiguration,auxil/broker/src/detail/filesystem.cc,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
noExplicitConstructor,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/arguments.hpp,10,3,"Class 'arguments' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/arguments.hpp,25,3,"Class 'arguments' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/env.hpp,15,3,"Class 'env' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/env.hpp,30,3,"Class 'env' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/input.hpp,19,3,"Class 'input' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
postfixOperator,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/arguments.hpp,47,48,"Prefer prefix ++/-- operators for non-primitive types.",cppcheck,postfixOperator,NONE
postfixOperator,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/env.hpp,58,49,"Prefer prefix ++/-- operators for non-primitive types.",cppcheck,postfixOperator,NONE
postfixOperator,auxil/spicy/spicy/3rdparty/reproc/reproc++/include/reproc++/env.hpp,64,51,"Prefer prefix ++/-- operators for non-primitive types.",cppcheck,postfixOperator,NONE
noExplicitConstructor,auxil/spicy/spicy/hilti/runtime/include/hilti/rt/intrusive-ptr.h,87,15,"Class 'IntrusivePtr' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/spicy/spicy/hilti/runtime/include/hilti/rt/intrusive-ptr.h,121,5,"Class 'IntrusivePtr' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/spicy/spicy/hilti/toolchain/include/hilti/base/optional-ref.h,29,5,"Class 'optional_ref' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/spicy/spicy/hilti/toolchain/include/hilti/base/optional-ref.h,30,5,"Class 'optional_ref' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
constParameter,auxil/spicy/spicy/hilti/toolchain/include/hilti/base/optional-ref.h,43,20,"Parameter 'default_' can be declared as reference to const",cppcheck,constParameter,DCL00-C
uninitMemberVar,src/zeek/zeek/zeek/util.h,210,2,"Member variable 'SafePathOp::error' is not initialized in the constructor.",cppcheck,uninitMemberVar,EXP33-C
noExplicitConstructor,src/zeek/Reporter.h,77,2,"Class 'Reporter' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
cstyleCast,src/zeek/zeek/zeek/List.h,59,13,"C-style pointer casting",cppcheck,cstyleCast,NONE
cstyleCast,src/zeek/zeek/zeek/List.h,68,14,"C-style pointer casting",cppcheck,cstyleCast,NONE
cstyleCast,src/zeek/zeek/zeek/List.h,89,13,"C-style pointer casting",cppcheck,cstyleCast,NONE
cstyleCast,src/zeek/zeek/zeek/List.h,106,14,"C-style pointer casting",cppcheck,cstyleCast,NONE
cstyleCast,src/zeek/zeek/zeek/List.h,153,14,"C-style pointer casting",cppcheck,cstyleCast,NONE
noValidConfiguration,auxil/broker/caf/libcaf_core/src/group_module.cpp,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
variableScope,src/3rdparty/nb_dns.c,162,10,"The scope of the variable 'ns' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,src/3rdparty/nb_dns.c,324,37,"The scope of the variable 'ne2' can be reduced.",cppcheck,variableScope,DCL19-C
variableScope,src/3rdparty/nb_dns.c,594,30,"The scope of the variable 'atype' can be reduced.",cppcheck,variableScope,DCL19-C
constParameter,src/3rdparty/nb_dns.c,564,52,"Parameter 'cookie' can be declared as pointer to const",cppcheck,constParameter,DCL00-C
unusedStructMember,src/3rdparty/nb_dns.c,79,6,"struct member 'nb_dns_hostent::numaliases' is never used.",cppcheck,unusedStructMember,MSC13-C
unreadVariable,src/3rdparty/nb_dns.c,782,7,"Variable 'bp' is assigned a value that is never used.",cppcheck,unreadVariable,MSC13-C
ConfigurationNotChecked,src/3rdparty/nb_dns.c,373,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;AF_INET6' since the value of 'AF_INET6' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,src/3rdparty/nb_dns.c,424,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;AF_INET6' since the value of 'AF_INET6' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,src/3rdparty/nb_dns.c,491,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;AF_INET6' since the value of 'AF_INET6' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,src/3rdparty/nb_dns.c,538,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;AF_INET6' since the value of 'AF_INET6' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,src/3rdparty/nb_dns.c,154,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;_PATH_RESCONF' since the value of '_PATH_RESCONF' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/detail/scope_guard.hpp,19,3,"Class 'scope_guard' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/src/ipv4_address.cpp,28,3,"Struct 'ipv4_address_consumer' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
unreachableCode,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,45,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unreachableCode,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,68,3,"Statements following return, break, continue, goto or throw will never be executed.",cppcheck,unreachableCode,MSC07-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,46,3,"Label 'e_init' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,49,3,"Label 'e_read' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,69,3,"Label 'e_init' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,72,3,"Label 'e_rd_dot' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,75,3,"Label 'e_rd_oct' is not used.",cppcheck,unusedLabel,MSC12-C
unusedLabel,auxil/broker/caf/libcaf_core/caf/detail/parser/read_ipv4_address.hpp,79,3,"Label 'e_done' is not used.",cppcheck,unusedLabel,MSC12-C
preprocessorErrorDirective,auxil/broker/bindings/python/3rdparty/pybind11/include/pybind11/detail/common.h,181,0,"failed to evaluate #if condition",cppcheck,preprocessorErrorDirective,NONE
noValidConfiguration,auxil/broker/bindings/python/zeek.cpp,0,0,"This file is not analyzed. Cppcheck failed to extract a valid configuration. Use -v for more details.",cppcheck,noValidConfiguration,NONE
unreadVariable,auxil/highwayhash/highwayhash/arch_specific.cc,127,15,"Variable 'freq' is assigned a value that is never used.",cppcheck,unreadVariable,MSC13-C
variableScope,auxil/c-ares/src/lib/ares_library_init.c,135,7,"The scope of the variable 'res' can be reduced.",cppcheck,variableScope,DCL19-C
noExplicitConstructor,auxil/spicy/spicy/hilti/runtime/include/hilti/rt/3rdparty/any/any.hpp,97,5,"Class 'any' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/paraglob/include/paraglob/paraglob.h,39,5,"Class 'Paraglob' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/paraglob/include/paraglob/paraglob.h,41,5,"Class 'Paraglob' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
useStlAlgorithm,auxil/paraglob/src/paraglob_serializer.cpp,13,14,"Consider using std::copy algorithm instead of a raw loop.",cppcheck,useStlAlgorithm,NONE
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/span.hpp,62,13,"Class 'span < std :: vector < byte > * >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/span.hpp,70,3,"Class 'span < std :: vector < byte > * >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/span.hpp,77,3,"Class 'span < std :: vector < byte > * >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noCopyConstructor,auxil/binpac/src/pac_context.cc,52,2,"Class 'AnalyzerContextDecl' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).",cppcheck,noCopyConstructor,NONE
noOperatorEq,auxil/binpac/src/pac_context.cc,52,2,"Class 'AnalyzerContextDecl' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).",cppcheck,noOperatorEq,OOP54-CPP
noExplicitConstructor,auxil/binpac/src/pac_param.h,28,2,"Class 'ParamField' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
missingOverride,auxil/binpac/src/pac_context.h,45,7,"The function 'GenForwardDeclaration' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,46,7,"The function 'GenCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,72,7,"The function 'DefineValueVar' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,73,9,"The function 'DataTypeStr' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,79,6,"The function 'StaticSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,85,7,"The function 'ByteOrderSensitive' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,87,7,"The function 'IsPointerType' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,93,7,"The function 'DoGenParseCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,96,7,"The function 'GenDynamicSize' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,99,8,"The function 'DoClone' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_context.h,100,7,"The function 'DoMarkIncrementalInput' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
missingOverride,auxil/binpac/src/pac_param.h,30,7,"The function 'GenInitCode' overrides a function in a base class but is not marked with a 'override' specifier.",cppcheck,missingOverride,NONE
